Tweet Id,Ticker,Datetime,Text,Favs,RTs,Followers,Following,Is a RT,Sentiment
742027479150407680,cost,2016-06-12 16:15:00,investors sell costco wholesale co cost strength cost,0.0,0.0,1073.0,11.0,False,1
742026658698383360,cost,2016-06-12 16:11:00,investors sell costco wholesale co cost strength cost,1.0,0.0,6364.0,2292.0,False,1
742004038984597504,cost,2016-06-12 14:42:00,,0.0,0.0,10.0,58.0,False,1
741986924022370304,cost,2016-06-12 13:34:00,cost axp here’s american express trying keep costco customers …,0.0,0.0,788.0,6.0,False,1
741973081024008192,cost,2016-06-12 12:39:00,dis wmt cost disney hops cage free egg bandwagon here’s …,0.0,0.0,945.0,9.0,False,1
741971366111551488,cost,2016-06-12 12:32:00,rt plug 52 week low see greater plug cost tech,0.0,2.0,966.0,6.0,True,0
741970821116108800,cost,2016-06-12 12:30:00,plug 52 week low see greater plug cost tech,0.0,2.0,78.0,60.0,False,1
741936187196243969,cost,2016-06-12 10:12:00,raab moskowitz asset management llc acquires 54 shares costco wholesale co cost,0.0,0.0,421.0,10.0,False,0
741933138637623297,cost,2016-06-12 10:00:00,cost raab moskowitz asset management llc acquires 54 shares costco wholesale co…,0.0,0.0,630.0,5.0,False,0
741933138058842112,cost,2016-06-12 10:00:00,cost middleton co inc increases stake costco wholesale co,0.0,0.0,630.0,5.0,False,0
741933031158624256,cost,2016-06-12 09:59:00,cost raab moskowitz asset management llc acquires 54 shares costco wholesale co…,0.0,0.0,168.0,0.0,False,1
741933029967433729,cost,2016-06-12 09:59:00,cost middleton co inc increases stake costco wholesale co,0.0,0.0,168.0,0.0,False,0
741932629163974656,cost,2016-06-12 09:58:00,duff phelps investment management co cuts stake costco wholesale co cost,0.0,0.0,998.0,0.0,False,0
741931188290519040,cost,2016-06-12 09:52:00,middleton co inc increases stake costco wholesale co cost,0.0,0.0,421.0,10.0,False,0
741929344788877313,cost,2016-06-12 09:45:00,rt xlp top components sorted percent 52 week high mo cl pg pm ko pep wmt kmb mdlz cost cvs wba,0.0,2.0,3040.0,3596.0,True,1
741893816903335937,cost,2016-06-12 07:24:00,,0.0,0.0,10.0,20.0,False,0
741864745045659650,cost,2016-06-12 05:28:00,cost quotes see greater cost fdml tmus,0.0,0.0,99.0,40.0,False,0
741841834155085824,cost,2016-06-12 03:57:00,rt xlp top components sorted percent 52 week high mo cl pg pm ko pep wmt kmb mdlz cost cvs wba,0.0,2.0,28141.0,6.0,True,0
741834438871515136,cost,2016-06-12 03:28:00,xlp top components sorted percent 52 week high mo cl pg pm ko pep wmt kmb mdlz cost cvs wba,0.0,2.0,5604.0,561.0,False,0
741816530921394180,cost,2016-06-12 02:16:00,not sure positive v u la cost axp interesting v equals low cost,1.0,0.0,2569.0,238.0,False,1
741800540041052160,cost,2016-06-12 01:13:00,rt jumps nasdaq shorts aapl amd bidu aal qcom endp car gild fslr lrcx feye aria pypl cost nflx hznp …,0.0,9.0,378.0,1197.0,True,0
741772266845835265,cost,2016-06-11 23:21:00,axgn company info see greater axgn env cost,0.0,0.0,70.0,40.0,False,1
741760881143500800,cost,2016-06-11 22:35:00,rt jumps nasdaq shorts aapl amd bidu aal qcom endp car gild fslr lrcx feye aria pypl cost nflx hznp …,0.0,9.0,17.0,13.0,True,0
741759995822280705,cost,2016-06-11 22:32:00,waiting costco,0.0,0.0,3.0,1.0,False,0
741759368689913856,cost,2016-06-11 22:29:00,waiting costco,1.0,0.0,11.0,35.0,False,0
